200;4;1136,34559072997;16;0;4,453125;0,296875;
200;6;1062,56375895471;13;0;5,046875;0,3125;
200;8;1022,52022383631;9;0;4,765625;0,3125;
200;10;1035,06972186369;9;0;5,78125;0,203125;
200;12;1032,10008799824;8;0;6,265625;0,375;
200;14;996,894450782145;8;0;4,765625;0,296875;
200;16;995,896957994109;6;0;6,796875;0,40625;
200;18;995,884178321919;6;0;7,296875;0,3125;
200;20;995,079493678614;5;0;5,34375;0,328125;
200;22;995,079493678614;5;0;7,671875;0,390625;
200;24;995,079493678614;5;0;8,03125;0,390625;
200;26;994,66647719102;4;0;5,40625;0,375;
200;28;994,66647719102;4;0;7,859375;0,40625;
200;30;994,66647719102;4;0;7,5;0,34375;
200;32;994,515685362173;5;0;8,375;0,46875;
200;34;994,515685362173;5;0;8,40625;0,46875;
200;36;994,450015868704;4;0;8,65625;0,4375;
200;38;994,450015868704;4;0;7,484375;0,421875;
200;40;994,450015868704;4;0;8,65625;0,453125;
200;42;994,450015868704;4;0;10,796875;0,53125;
200;44;994,450015868704;4;0;6,78125;0,40625;
200;46;994,328793574465;4;0;6,265625;0,40625;
200;48;994,328793574465;4;0;9,9375;0,515625;
200;50;994,328793574465;4;0;7,78125;0,4375;
200;52;994,184668105758;4;0;9,5;0,46875;
200;54;994,184668105758;4;0;9,859375;0,515625;
