200;4;0;-1;0;0,15625;0,03125;
200;6;0;-1;0;0,125;0,015625;
200;8;0;-1;0;0,125;0,015625;
200;10;0;-1;0;0,15625;0,015625;
200;12;0;-1;0;0,140625;0;
200;14;0;-1;0;0,140625;0,015625;
200;16;0;-1;0;0,109375;0,015625;
200;18;0;-1;0;0,140625;0,015625;
200;20;0;-1;0;0,125;0,015625;
200;22;1214,83144881503;6;0;0,125;0,015625;
200;24;1201,24730868863;4;0;0,125;0,015625;
200;26;1192,183645583;4;0;0,140625;0,015625;
200;28;1192,183645583;4;0;0,125;0,015625;
200;30;1192,05938928263;3;0;0,15625;0;
200;32;1192,05938928263;3;0;0,140625;0,015625;
200;34;1192,05938928263;3;0;0,140625;0,015625;
200;36;1192,05938928263;3;0;0,203125;0,015625;
200;38;1192,05938928263;3;0;0,171875;0,015625;
200;40;1192,05938928263;3;0;0,15625;0,015625;
200;42;1192,05938928263;3;0;0,1875;0,015625;
200;44;1192,05938928263;3;0;0,171875;0,03125;
200;46;1192,05938928263;3;0;0,171875;0,03125;
200;48;1192,05938928263;3;0;0,1875;0,015625;
200;50;1192,05938928263;3;0;0,171875;0,03125;
200;52;1192,05938928263;3;0;0,171875;0,015625;
200;54;1192,05938928263;3;0;0,21875;0,015625;
200;56;1192,05938928263;3;0;0,1875;0,015625;
200;58;1192,05938928263;3;0;0,203125;0,015625;
200;60;1192,05938928263;3;0;0,203125;0,015625;
200;62;1192,05938928263;3;0;0,203125;0,015625;
200;64;1192,05938928263;3;0;0,1875;0,03125;
200;66;1192,05938928263;3;0;0,265625;0,015625;
200;68;1192,05938928263;3;0;0,234375;0,015625;
200;70;1192,05938928263;3;0,015625;0,203125;0,015625;
200;72;1192,05938928263;3;0;0,203125;0,015625;
200;74;1192,05938928263;3;0;0,234375;0,015625;
200;76;1192,05938928263;3;0;0,21875;0,015625;
200;78;1192,05938928263;3;0;0,203125;0,03125;
